system:time_start,surface_solar_radiation_downwards
"Apr 1, 2023","22,765,522"
"Apr 1, 2023","669,334.337"
"Apr 1, 2023","766,821.167"
"Apr 1, 2023","766,821.333"
"Apr 1, 2023","766,821.333"
"Apr 1, 2023","766,821.333"
"Apr 1, 2023","766,820.667"
"Apr 1, 2023","766,820.667"
"Apr 1, 2023","766,820.667"
"Apr 1, 2023","766,820.667"
"Apr 1, 2023","766,820.667"
"Apr 1, 2023","766,820.667"
"Apr 1, 2023","766,820.667"
"Apr 1, 2023","766,820.667"
"Apr 1, 2023","934,954.052"
"Apr 1, 2023","1,739,339"
"Apr 1, 2023","3,281,754.571"
"Apr 1, 2023","5,530,128.667"
"Apr 1, 2023","8,201,524.02"
"Apr 1, 2023","11,159,016.5"
"Apr 1, 2023","14,110,648.071"
"Apr 1, 2023","16,825,249.29"
"Apr 1, 2023","19,100,538.251"
"Apr 1, 2023","20,899,525.642"
"Apr 2, 2023","21,859,044.82"
"Apr 2, 2023","541,605.25"
"Apr 2, 2023","615,095"
"Apr 2, 2023","615,095"
"Apr 2, 2023","615,095"
"Apr 2, 2023","615,095"
"Apr 2, 2023","615,096"
"Apr 2, 2023","615,096"
"Apr 2, 2023","615,096"
"Apr 2, 2023","615,096"
"Apr 2, 2023","615,096"
"Apr 2, 2023","615,096"
"Apr 2, 2023","615,096"
"Apr 2, 2023","615,096"
"Apr 2, 2023","816,284"
"Apr 2, 2023","1,601,100.667"
"Apr 2, 2023","2,897,703.231"
"Apr 2, 2023","4,660,914"
"Apr 2, 2023","6,563,563"
"Apr 2, 2023","8,929,832"
"Apr 2, 2023","11,547,621"
"Apr 2, 2023","14,076,727.906"
"Apr 2, 2023","16,357,254.667"
"Apr 2, 2023","18,128,627.779"
"Apr 3, 2023","19,370,509.556"
"Apr 3, 2023","629,218.625"
"Apr 3, 2023","724,005.374"
"Apr 3, 2023","724,005.647"
"Apr 3, 2023","724,005.647"
"Apr 3, 2023","724,005.647"
"Apr 3, 2023","724,005.555"
"Apr 3, 2023","724,005.555"
"Apr 3, 2023","724,005.555"
"Apr 3, 2023","724,005.555"
"Apr 3, 2023","724,005.555"
"Apr 3, 2023","724,005.555"
"Apr 3, 2023","724,005.555"
"Apr 3, 2023","724,005.555"
"Apr 3, 2023","807,863.467"
"Apr 3, 2023","1,175,748"
"Apr 3, 2023","2,024,408"
"Apr 3, 2023","3,445,790.102"
"Apr 3, 2023","5,252,021.264"
"Apr 3, 2023","7,410,394.97"
"Apr 3, 2023","9,660,058.8"
"Apr 3, 2023","11,789,642.761"
"Apr 3, 2023","13,810,939.5"
"Apr 3, 2023","15,283,728"
"Apr 4, 2023","16,102,832"
"Apr 4, 2023","389,618.931"
"Apr 4, 2023","452,894.901"
"Apr 4, 2023","452,894.977"
"Apr 4, 2023","452,894.977"
"Apr 4, 2023","452,894.977"
"Apr 4, 2023","452,895.055"
"Apr 4, 2023","452,895.055"
"Apr 4, 2023","452,895.055"
"Apr 4, 2023","452,895.055"
"Apr 4, 2023","452,895.055"
"Apr 4, 2023","452,895.055"
"Apr 4, 2023","452,895.055"
"Apr 4, 2023","452,895.055"
"Apr 4, 2023","578,092.667"
"Apr 4, 2023","1,118,730"
"Apr 4, 2023","2,322,778.8"
"Apr 4, 2023","4,219,285.5"
"Apr 4, 2023","6,539,233"
"Apr 4, 2023","9,137,450"
"Apr 4, 2023","11,515,672"
"Apr 4, 2023","13,853,552"
"Apr 4, 2023","15,874,073"
"Apr 4, 2023","17,328,587"
"Apr 5, 2023","18,334,958"
"Apr 5, 2023","433,016.583"
"Apr 5, 2023","509,584"
"Apr 5, 2023","509,585"
"Apr 5, 2023","509,585"
"Apr 5, 2023","509,585"
"Apr 5, 2023","509,584"
"Apr 5, 2023","509,584"
"Apr 5, 2023","509,584"
"Apr 5, 2023","509,584"
"Apr 5, 2023","509,584"
"Apr 5, 2023","509,584"
"Apr 5, 2023","509,584"
"Apr 5, 2023","509,584"
"Apr 5, 2023","731,315.36"
"Apr 5, 2023","1,694,088.602"
"Apr 5, 2023","3,445,374.242"
"Apr 5, 2023","5,794,697"
"Apr 5, 2023","8,698,161.372"
"Apr 5, 2023","11,904,078.794"
"Apr 5, 2023","14,955,102"
"Apr 5, 2023","17,939,790.189"
"Apr 5, 2023","20,502,761"
"Apr 5, 2023","22,458,530"
"Apr 6, 2023","23,810,713.333"
"Apr 6, 2023","684,807.917"
"Apr 6, 2023","808,219"
"Apr 6, 2023","808,219.25"
"Apr 6, 2023","808,219.25"
"Apr 6, 2023","808,219.25"
"Apr 6, 2023","808,219.5"
"Apr 6, 2023","808,219.5"
"Apr 6, 2023","808,219.5"
"Apr 6, 2023","808,219.5"
"Apr 6, 2023","808,219.5"
"Apr 6, 2023","808,219.5"
"Apr 6, 2023","808,219.5"
"Apr 6, 2023","807,866.5"
"Apr 6, 2023","1,106,931"
"Apr 6, 2023","2,160,788"
"Apr 6, 2023","4,004,234.36"
"Apr 6, 2023","6,550,924.4"
"Apr 6, 2023","9,619,752"
"Apr 6, 2023","13,013,109.608"
"Apr 6, 2023","16,495,270"
"Apr 6, 2023","19,828,779"
"Apr 6, 2023","22,778,666"
"Apr 6, 2023","25,146,326"
"Apr 7, 2023","26,792,540"
"Apr 7, 2023","841,277.751"
"Apr 7, 2023","990,749"
"Apr 7, 2023","990,749"
"Apr 7, 2023","990,749"
"Apr 7, 2023","990,749"
"Apr 7, 2023","990,748"
"Apr 7, 2023","990,748"
"Apr 7, 2023","990,748"
"Apr 7, 2023","990,748"
"Apr 7, 2023","990,748"
"Apr 7, 2023","990,748"
"Apr 7, 2023","990,748"
"Apr 7, 2023","991,352"
"Apr 7, 2023","1,327,648.318"
"Apr 7, 2023","2,403,604.095"
"Apr 7, 2023","4,275,629.615"
"Apr 7, 2023","6,838,611.437"
"Apr 7, 2023","9,935,040.333"
"Apr 7, 2023","13,354,609.143"
"Apr 7, 2023","16,863,302.286"
"Apr 7, 2023","20,195,028"
"Apr 7, 2023","23,123,928.286"
"Apr 7, 2023","25,338,898.667"
"Apr 8, 2023","26,694,867"
"Apr 8, 2023","633,468.5"
"Apr 8, 2023","744,223.7"
"Apr 8, 2023","744,223.8"
"Apr 8, 2023","744,223.8"
"Apr 8, 2023","744,223.8"
"Apr 8, 2023","744,224.4"
"Apr 8, 2023","744,224.4"
"Apr 8, 2023","744,224.4"
"Apr 8, 2023","744,224.4"
"Apr 8, 2023","744,224.4"
"Apr 8, 2023","744,224.4"
"Apr 8, 2023","744,224.4"
"Apr 8, 2023","746,179.463"
"Apr 8, 2023","1,035,142.261"
"Apr 8, 2023","1,960,014"
"Apr 8, 2023","3,590,656.667"
"Apr 8, 2023","5,893,643"
"Apr 8, 2023","8,769,709.473"
"Apr 8, 2023","12,099,068.553"
"Apr 8, 2023","15,200,038"
"Apr 8, 2023","18,295,720.548"
"Apr 8, 2023","21,086,196"
"Apr 8, 2023","23,370,814"
"Apr 9, 2023","25,010,012.814"
"Apr 9, 2023","831,818.411"
"Apr 9, 2023","987,802.817"
"Apr 9, 2023","987,802.908"
"Apr 9, 2023","987,802.908"
"Apr 9, 2023","987,802.908"
"Apr 9, 2023","987,802.927"
"Apr 9, 2023","987,802.927"
"Apr 9, 2023","987,802.927"
"Apr 9, 2023","987,802.927"
"Apr 9, 2023","987,802.927"
"Apr 9, 2023","987,802.927"
"Apr 9, 2023","987,802.927"
"Apr 9, 2023","989,900.965"
"Apr 9, 2023","1,326,074.137"
"Apr 9, 2023","2,421,663.952"
"Apr 9, 2023","4,279,346"
"Apr 9, 2023","6,821,626"
"Apr 9, 2023","9,890,123.924"
"Apr 9, 2023","13,273,251.333"
"Apr 9, 2023","16,742,622.518"
"Apr 9, 2023","20,049,234"
"Apr 9, 2023","22,983,254"
"Apr 9, 2023","25,323,856.272"
"Apr 10, 2023","26,948,958.333"
"Apr 10, 2023","836,366.75"
"Apr 10, 2023","994,400.625"
"Apr 10, 2023","994,401"
"Apr 10, 2023","994,401"
"Apr 10, 2023","994,401"
"Apr 10, 2023","994,401"
"Apr 10, 2023","994,401"
"Apr 10, 2023","994,401"
"Apr 10, 2023","994,401"
"Apr 10, 2023","994,401"
"Apr 10, 2023","994,401"
"Apr 10, 2023","994,401"
"Apr 10, 2023","998,066"
"Apr 10, 2023","1,357,266.667"
"Apr 10, 2023","2,440,553"
"Apr 10, 2023","4,289,084"
"Apr 10, 2023","6,806,423.957"
"Apr 10, 2023","9,836,746.8"
"Apr 10, 2023","13,174,571.5"
"Apr 10, 2023","16,600,590.333"
"Apr 10, 2023","19,877,927.6"
"Apr 10, 2023","22,778,713"
"Apr 10, 2023","25,122,338.667"
"Apr 11, 2023","26,755,744.667"
"Apr 11, 2023","862,923.931"
"Apr 11, 2023","1,037,309"
"Apr 11, 2023","1,037,309"
"Apr 11, 2023","1,037,309"
"Apr 11, 2023","1,037,309"
"Apr 11, 2023","1,037,310"
"Apr 11, 2023","1,037,310"
"Apr 11, 2023","1,037,310"
"Apr 11, 2023","1,037,310"
"Apr 11, 2023","1,037,310"
"Apr 11, 2023","1,037,310"
"Apr 11, 2023","1,037,310"
"Apr 11, 2023","1,041,959.11"
"Apr 11, 2023","1,435,292.652"
"Apr 11, 2023","2,550,746.4"
"Apr 11, 2023","4,428,592.038"
"Apr 11, 2023","6,973,432.459"
"Apr 11, 2023","10,028,306"
"Apr 11, 2023","13,397,885.143"
"Apr 11, 2023","16,856,781"
"Apr 11, 2023","20,164,063"
"Apr 11, 2023","23,097,444.667"
"Apr 11, 2023","25,456,704.667"
"Apr 12, 2023","27,119,792.8"
"Apr 12, 2023","876,104.54"
"Apr 12, 2023","1,055,987.465"
"Apr 12, 2023","1,055,987.68"
"Apr 12, 2023","1,055,987.68"
"Apr 12, 2023","1,055,987.68"
"Apr 12, 2023","1,055,987.822"
"Apr 12, 2023","1,055,987.822"
"Apr 12, 2023","1,055,987.822"
"Apr 12, 2023","1,055,987.822"
"Apr 12, 2023","1,055,987.822"
"Apr 12, 2023","1,055,987.822"
"Apr 12, 2023","1,055,987.822"
"Apr 12, 2023","1,063,312.418"
"Apr 12, 2023","1,394,574.667"
"Apr 12, 2023","2,382,444.667"
"Apr 12, 2023","4,127,529.5"
"Apr 12, 2023","6,436,698"
"Apr 12, 2023","9,347,623"
"Apr 12, 2023","12,639,674.223"
"Apr 12, 2023","16,044,631"
"Apr 12, 2023","19,220,237.965"
"Apr 12, 2023","22,002,507"
"Apr 12, 2023","24,234,236"
"Apr 13, 2023","25,779,900.457"
"Apr 13, 2023","781,940.625"
"Apr 13, 2023","923,175.5"
"Apr 13, 2023","923,176"
"Apr 13, 2023","923,176"
"Apr 13, 2023","923,176"
"Apr 13, 2023","923,176"
"Apr 13, 2023","923,176"
"Apr 13, 2023","923,176"
"Apr 13, 2023","923,176"
"Apr 13, 2023","923,176"
"Apr 13, 2023","923,176"
"Apr 13, 2023","923,176"
"Apr 13, 2023","931,479.802"
"Apr 13, 2023","1,255,544"
"Apr 13, 2023","2,095,598.8"
"Apr 13, 2023","3,725,948.327"
"Apr 13, 2023","6,072,352.948"
"Apr 13, 2023","8,837,957.5"
"Apr 13, 2023","12,070,892.742"
"Apr 13, 2023","15,123,399.167"
"Apr 13, 2023","18,004,762.5"
"Apr 13, 2023","20,728,351.333"
"Apr 13, 2023","22,855,801"
"Apr 14, 2023","24,331,956"
"Apr 14, 2023","765,485.584"
"Apr 14, 2023","940,728.89"
"Apr 14, 2023","940,729.857"
"Apr 14, 2023","940,729.857"
"Apr 14, 2023","940,728.989"
"Apr 14, 2023","940,728.989"
"Apr 14, 2023","940,728.989"
"Apr 14, 2023","940,728.989"
"Apr 14, 2023","940,728.989"
"Apr 14, 2023","940,728.989"
"Apr 14, 2023","940,728.989"
"Apr 14, 2023","940,728.989"
"Apr 14, 2023","947,416.667"
"Apr 14, 2023","1,192,262"
"Apr 14, 2023","2,070,301.333"
"Apr 14, 2023","3,672,848"
"Apr 14, 2023","5,920,145.914"
"Apr 14, 2023","8,608,860"
"Apr 14, 2023","11,357,630.651"
"Apr 14, 2023","14,403,586.4"
"Apr 14, 2023","17,050,586"
"Apr 14, 2023","19,486,080.955"
"Apr 14, 2023","21,470,854.5"
"Apr 15, 2023","22,829,912.667"
"Apr 15, 2023","755,717.961"
"Apr 15, 2023","968,055.5"
"Apr 15, 2023","968,055.8"
"Apr 15, 2023","968,055.8"
"Apr 15, 2023","968,055.8"
"Apr 15, 2023","968,056.4"
"Apr 15, 2023","968,056.4"
"Apr 15, 2023","968,056.4"
"Apr 15, 2023","968,056.4"
"Apr 15, 2023","968,056.4"
"Apr 15, 2023","968,056.4"
"Apr 15, 2023","968,056.4"
"Apr 15, 2023","980,138.108"
"Apr 15, 2023","1,427,562.667"
"Apr 15, 2023","2,643,368.222"
"Apr 15, 2023","4,655,161.6"
"Apr 15, 2023","7,342,606.667"
"Apr 15, 2023","10,531,845.75"
"Apr 15, 2023","14,012,868"
"Apr 15, 2023","17,568,550.4"
"Apr 15, 2023","20,960,113.111"
"Apr 15, 2023","23,957,986.8"
"Apr 15, 2023","26,341,528.31"
"Apr 16, 2023","28,062,081.6"
"Apr 16, 2023","934,757.358"
"Apr 16, 2023","1,145,459.167"
"Apr 16, 2023","1,145,459.667"
"Apr 16, 2023","1,145,459.667"
"Apr 16, 2023","1,145,459.667"
"Apr 16, 2023","1,145,460"
"Apr 16, 2023","1,145,460"
"Apr 16, 2023","1,145,460"
"Apr 16, 2023","1,145,460"
"Apr 16, 2023","1,145,460"
"Apr 16, 2023","1,145,460"
"Apr 16, 2023","1,145,460"
"Apr 16, 2023","1,162,368"
"Apr 16, 2023","1,629,437.858"
"Apr 16, 2023","2,856,614"
"Apr 16, 2023","4,838,280.837"
"Apr 16, 2023","7,478,456.5"
"Apr 16, 2023","10,610,475.333"
"Apr 16, 2023","14,042,682.4"
"Apr 16, 2023","17,556,609.645"
"Apr 16, 2023","20,920,502.247"
"Apr 16, 2023","23,914,600"
"Apr 16, 2023","26,349,510"
"Apr 17, 2023","28,080,203.5"
"Apr 17, 2023","938,860.112"
"Apr 17, 2023","1,171,182.028"
"Apr 17, 2023","1,171,182.063"
"Apr 17, 2023","1,171,182.063"
"Apr 17, 2023","1,171,182.063"
"Apr 17, 2023","1,171,182.511"
"Apr 17, 2023","1,171,182.511"
"Apr 17, 2023","1,171,182.511"
"Apr 17, 2023","1,171,182.511"
"Apr 17, 2023","1,171,182.511"
"Apr 17, 2023","1,171,182.511"
"Apr 17, 2023","1,171,182.511"
"Apr 17, 2023","1,191,259.538"
"Apr 17, 2023","1,638,018.955"
"Apr 17, 2023","2,813,502"
"Apr 17, 2023","4,764,510"
"Apr 17, 2023","7,346,924.5"
"Apr 17, 2023","10,471,499.667"
"Apr 17, 2023","13,829,898.4"
"Apr 17, 2023","17,229,594"
"Apr 17, 2023","20,521,803.343"
"Apr 17, 2023","23,419,324.667"
"Apr 17, 2023","25,586,487.579"
"Apr 18, 2023","27,090,899"
"Apr 18, 2023","782,318"
"Apr 18, 2023","973,189.75"
"Apr 18, 2023","973,190"
"Apr 18, 2023","973,190"
"Apr 18, 2023","973,190"
"Apr 18, 2023","973,190"
"Apr 18, 2023","973,190"
"Apr 18, 2023","973,190"
"Apr 18, 2023","973,190"
"Apr 18, 2023","973,190"
"Apr 18, 2023","973,190"
"Apr 18, 2023","973,190"
"Apr 18, 2023","990,316"
"Apr 18, 2023","1,281,462.591"
"Apr 18, 2023","1,930,899.074"
"Apr 18, 2023","3,339,530"
"Apr 18, 2023","4,856,852.667"
"Apr 18, 2023","6,411,825.168"
"Apr 18, 2023","7,817,785.667"
"Apr 18, 2023","9,092,052"
"Apr 18, 2023","10,669,345.2"
"Apr 18, 2023","12,548,721.424"
"Apr 18, 2023","14,202,748.5"
"Apr 19, 2023","15,483,294"
"Apr 19, 2023","761,123"
"Apr 19, 2023","994,547"
"Apr 19, 2023","994,281"
"Apr 19, 2023","994,281"
"Apr 19, 2023","994,281"
"Apr 19, 2023","994,282"
"Apr 19, 2023","994,282"
"Apr 19, 2023","994,282"
"Apr 19, 2023","994,282"
"Apr 19, 2023","994,282"
"Apr 19, 2023","994,282"
"Apr 19, 2023","994,282"
"Apr 19, 2023","1,016,917.5"
"Apr 19, 2023","1,430,717.6"
"Apr 19, 2023","2,598,198.172"
"Apr 19, 2023","4,600,422.027"
"Apr 19, 2023","7,159,854"
"Apr 19, 2023","10,237,704.176"
"Apr 19, 2023","13,388,621"
"Apr 19, 2023","16,700,304"
"Apr 19, 2023","19,871,858.616"
"Apr 19, 2023","22,619,508"
"Apr 19, 2023","24,890,346.916"
"Apr 20, 2023","26,595,939.673"
"Apr 20, 2023","941,288.371"
"Apr 20, 2023","1,217,830.349"
"Apr 20, 2023","1,217,764.812"
"Apr 20, 2023","1,217,764.812"
"Apr 20, 2023","1,217,764.812"
"Apr 20, 2023","1,217,764.807"
"Apr 20, 2023","1,217,764.807"
"Apr 20, 2023","1,217,764.807"
"Apr 20, 2023","1,217,764.807"
"Apr 20, 2023","1,217,764.807"
"Apr 20, 2023","1,217,764.807"
"Apr 20, 2023","1,217,764.807"
"Apr 20, 2023","1,252,454.661"
"Apr 20, 2023","1,745,460"
"Apr 20, 2023","3,013,157.333"
"Apr 20, 2023","5,035,367.5"
"Apr 20, 2023","7,742,664"
"Apr 20, 2023","10,793,524"
"Apr 20, 2023","13,964,286"
"Apr 20, 2023","17,081,248"
"Apr 20, 2023","20,097,438.758"
"Apr 20, 2023","22,961,122"
"Apr 20, 2023","25,144,924.667"
"Apr 21, 2023","26,858,686"
"Apr 21, 2023","973,314.875"
"Apr 21, 2023","1,248,123.029"
"Apr 21, 2023","1,248,383.224"
"Apr 21, 2023","1,248,383.224"
"Apr 21, 2023","1,248,383.224"
"Apr 21, 2023","1,248,382.848"
"Apr 21, 2023","1,248,382.848"
"Apr 21, 2023","1,248,382.848"
"Apr 21, 2023","1,248,382.848"
"Apr 21, 2023","1,248,382.848"
"Apr 21, 2023","1,248,382.848"
"Apr 21, 2023","1,248,382.848"
"Apr 21, 2023","1,268,885.929"
"Apr 21, 2023","1,515,109"
"Apr 21, 2023","2,152,740.667"
"Apr 21, 2023","3,389,662"
"Apr 21, 2023","5,299,683.312"
"Apr 21, 2023","7,718,453.879"
"Apr 21, 2023","10,048,864"
"Apr 21, 2023","12,569,810"
"Apr 21, 2023","15,254,160"
"Apr 21, 2023","18,034,022.375"
"Apr 21, 2023","20,280,576"
"Apr 22, 2023","21,883,910"
"Apr 22, 2023","879,004.957"
"Apr 22, 2023","1,135,705.5"
"Apr 22, 2023","1,135,813"
"Apr 22, 2023","1,135,813"
"Apr 22, 2023","1,135,814"
"Apr 22, 2023","1,135,814"
"Apr 22, 2023","1,135,814"
"Apr 22, 2023","1,135,814"
"Apr 22, 2023","1,135,814"
"Apr 22, 2023","1,135,814"
"Apr 22, 2023","1,135,814"
"Apr 22, 2023","1,135,814"
"Apr 22, 2023","1,168,408"
"Apr 22, 2023","1,639,700.445"
"Apr 22, 2023","2,756,446.238"
"Apr 22, 2023","4,559,121.5"
"Apr 22, 2023","7,070,881.5"
"Apr 22, 2023","9,844,823"
"Apr 22, 2023","12,999,891"
"Apr 22, 2023","16,136,119.073"
"Apr 22, 2023","19,087,839.29"
"Apr 22, 2023","21,768,039.036"
"Apr 22, 2023","23,840,483.559"
"Apr 23, 2023","25,382,103.65"
"Apr 23, 2023","801,186.5"
"Apr 23, 2023","1,047,592.4"
"Apr 23, 2023","1,047,809"
"Apr 23, 2023","1,047,809"
"Apr 23, 2023","1,047,809"
"Apr 23, 2023","1,047,808.667"
"Apr 23, 2023","1,047,808.667"
"Apr 23, 2023","1,047,808.667"
"Apr 23, 2023","1,047,808.667"
"Apr 23, 2023","1,047,808.667"
"Apr 23, 2023","1,047,808.667"
"Apr 23, 2023","1,047,808.667"
"Apr 23, 2023","1,094,789.734"
"Apr 23, 2023","1,684,597.299"
"Apr 23, 2023","3,044,274.387"
"Apr 23, 2023","5,152,042"
"Apr 23, 2023","7,907,293.773"
"Apr 23, 2023","11,146,224.432"
"Apr 23, 2023","14,691,146.667"
"Apr 23, 2023","18,287,961.546"
"Apr 23, 2023","21,677,767.518"
"Apr 23, 2023","24,539,922"
"Apr 23, 2023","26,749,260.4"
"Apr 24, 2023","28,169,429"
"Apr 24, 2023","740,030.813"
"Apr 24, 2023","953,905.526"
"Apr 24, 2023","954,710.96"
"Apr 24, 2023","954,710.96"
"Apr 24, 2023","954,710.96"
"Apr 24, 2023","954,710.777"
"Apr 24, 2023","954,710.777"
"Apr 24, 2023","954,710.777"
"Apr 24, 2023","954,710.777"
"Apr 24, 2023","954,710.777"
"Apr 24, 2023","954,710.777"
"Apr 24, 2023","954,710.777"
"Apr 24, 2023","1,008,941.753"
"Apr 24, 2023","1,524,523.5"
"Apr 24, 2023","2,659,543.333"
"Apr 24, 2023","4,467,537.156"
"Apr 24, 2023","6,827,595"
"Apr 24, 2023","9,281,849.686"
"Apr 24, 2023","12,298,398.667"
"Apr 24, 2023","15,287,044.667"
"Apr 24, 2023","18,000,427"
"Apr 24, 2023","20,204,061.053"
"Apr 24, 2023","21,919,776.386"
"Apr 25, 2023","23,163,027.128"
"Apr 25, 2023","716,008.137"
"Apr 25, 2023","929,095.218"
"Apr 25, 2023","928,959.25"
"Apr 25, 2023","928,959.25"
"Apr 25, 2023","928,959.25"
"Apr 25, 2023","928,959.5"
"Apr 25, 2023","928,959.5"
"Apr 25, 2023","928,959.5"
"Apr 25, 2023","928,959.5"
"Apr 25, 2023","928,959.5"
"Apr 25, 2023","928,959.5"
"Apr 25, 2023","928,959.5"
"Apr 25, 2023","959,656"
"Apr 25, 2023","1,247,770.667"
"Apr 25, 2023","2,090,886.23"
"Apr 25, 2023","3,284,147"
"Apr 25, 2023","4,695,529.865"
"Apr 25, 2023","6,572,826.552"
"Apr 25, 2023","8,575,488"
"Apr 25, 2023","10,726,568.105"
"Apr 25, 2023","13,048,334.4"
"Apr 25, 2023","15,286,884"
"Apr 25, 2023","17,039,220"
"Apr 26, 2023","18,333,730.621"
"Apr 26, 2023","835,166.5"
"Apr 26, 2023","1,113,315.253"
"Apr 26, 2023","1,117,265.5"
"Apr 26, 2023","1,117,265.5"
"Apr 26, 2023","1,117,265.5"
"Apr 26, 2023","1,117,266"
"Apr 26, 2023","1,117,266"
"Apr 26, 2023","1,117,266"
"Apr 26, 2023","1,117,266"
"Apr 26, 2023","1,117,266"
"Apr 26, 2023","1,117,266"
"Apr 26, 2023","1,117,266"
"Apr 26, 2023","1,178,324.158"
"Apr 26, 2023","1,778,277.032"
"Apr 26, 2023","3,147,449.08"
"Apr 26, 2023","5,273,032.927"
"Apr 26, 2023","8,048,380.26"
"Apr 26, 2023","11,307,599.567"
"Apr 26, 2023","14,857,500.473"
"Apr 26, 2023","18,427,391.523"
"Apr 26, 2023","21,812,685.5"
"Apr 26, 2023","24,768,188"
"Apr 26, 2023","27,188,392.671"
"Apr 27, 2023","28,971,827.6"
"Apr 27, 2023","1,023,405.667"
"Apr 27, 2023","1,328,561.6"
"Apr 27, 2023","1,330,123.6"
"Apr 27, 2023","1,330,123.6"
"Apr 27, 2023","1,330,123.6"
"Apr 27, 2023","1,330,124"
"Apr 27, 2023","1,330,124"
"Apr 27, 2023","1,330,124"
"Apr 27, 2023","1,330,124"
"Apr 27, 2023","1,330,124"
"Apr 27, 2023","1,330,124"
"Apr 27, 2023","1,330,124"
"Apr 27, 2023","1,405,632"
"Apr 27, 2023","2,006,793"
"Apr 27, 2023","3,364,000"
"Apr 27, 2023","5,310,571"
"Apr 27, 2023","7,950,305"
"Apr 27, 2023","11,098,695"
"Apr 27, 2023","14,429,815.333"
"Apr 27, 2023","17,894,212.667"
"Apr 27, 2023","21,128,741.6"
"Apr 27, 2023","23,743,850.523"
"Apr 27, 2023","25,903,754"
"Apr 28, 2023","27,353,268"
"Apr 28, 2023","745,133"
"Apr 28, 2023","1,005,215"
"Apr 28, 2023","1,008,247"
"Apr 28, 2023","1,008,247"
"Apr 28, 2023","1,008,246"
"Apr 28, 2023","1,008,246"
"Apr 28, 2023","1,008,246"
"Apr 28, 2023","1,008,246"
"Apr 28, 2023","1,008,246"
"Apr 28, 2023","1,008,246"
"Apr 28, 2023","1,008,246"
"Apr 28, 2023","1,008,246"
"Apr 28, 2023","1,086,346"
"Apr 28, 2023","1,725,797.193"
"Apr 28, 2023","3,128,040"
"Apr 28, 2023","5,255,416"
"Apr 28, 2023","8,054,985"
"Apr 28, 2023","11,334,975"
"Apr 28, 2023","14,925,424"
"Apr 28, 2023","18,551,270"
"Apr 28, 2023","22,008,452"
"Apr 28, 2023","25,072,207"
"Apr 28, 2023","27,579,115"
"Apr 29, 2023","29,358,704"
"Apr 29, 2023","974,322.975"
"Apr 29, 2023","1,268,901.142"
"Apr 29, 2023","1,274,301.447"
"Apr 29, 2023","1,274,301.447"
"Apr 29, 2023","1,274,301.447"
"Apr 29, 2023","1,274,301.353"
"Apr 29, 2023","1,274,301.353"
"Apr 29, 2023","1,274,301.353"
"Apr 29, 2023","1,274,301.353"
"Apr 29, 2023","1,274,301.353"
"Apr 29, 2023","1,274,301.353"
"Apr 29, 2023","1,274,301.353"
"Apr 29, 2023","1,356,232"
"Apr 29, 2023","2,013,722.667"
"Apr 29, 2023","3,436,756.062"
"Apr 29, 2023","5,600,230.4"
"Apr 29, 2023","8,402,316.186"
"Apr 29, 2023","11,670,569.333"
"Apr 29, 2023","15,223,386.505"
"Apr 29, 2023","18,834,072"
"Apr 29, 2023","22,295,466.806"
"Apr 29, 2023","25,369,023.071"
"Apr 29, 2023","27,896,748.043"
"Apr 30, 2023","29,716,006.023"
"Apr 30, 2023","1,052,003.75"
"Apr 30, 2023","1,392,717"
"Apr 30, 2023","1,397,568.596"
"Apr 30, 2023","1,397,568.596"
"Apr 30, 2023","1,397,568.596"
"Apr 30, 2023","1,397,568.302"
"Apr 30, 2023","1,397,568.302"
"Apr 30, 2023","1,397,568.302"
"Apr 30, 2023","1,397,568.302"
"Apr 30, 2023","1,397,568.302"
"Apr 30, 2023","1,397,568.302"
"Apr 30, 2023","1,397,568.302"
"Apr 30, 2023","1,491,674.4"
"Apr 30, 2023","2,179,696.964"
"Apr 30, 2023","3,556,498.069"
"Apr 30, 2023","5,680,588"
"Apr 30, 2023","8,464,355.166"
"Apr 30, 2023","11,713,028"
"Apr 30, 2023","15,235,296.5"
"Apr 30, 2023","18,823,215.333"
"Apr 30, 2023","22,129,083"
"Apr 30, 2023","25,159,902"
"Apr 30, 2023","27,660,801"
"May 1, 2023","29,455,963.019"
"May 1, 2023","1,059,313.875"
"May 1, 2023","1,410,179.263"
"May 1, 2023","1,417,006.5"
"May 1, 2023","1,417,006.5"
"May 1, 2023","1,417,006"
"May 1, 2023","1,417,006"
"May 1, 2023","1,417,006"
"May 1, 2023","1,417,006"
"May 1, 2023","1,417,006"
"May 1, 2023","1,417,006"
"May 1, 2023","1,417,006"
"May 1, 2023","1,417,006"
"May 1, 2023","1,515,294"
"May 1, 2023","2,195,042.096"
"May 1, 2023","3,557,715.687"
"May 1, 2023","5,663,044.719"
"May 1, 2023","8,427,875.333"
"May 1, 2023","11,645,414.169"
"May 1, 2023","15,166,964.13"
"May 1, 2023","18,649,114.25"
"May 1, 2023","21,990,663.876"
"May 1, 2023","25,015,139.859"
"May 1, 2023","27,473,465.031"
"May 2, 2023","29,239,545.5"
"May 2, 2023","1,012,153.088"
"May 2, 2023","1,334,398.5"
"May 2, 2023","1,340,486.5"
"May 2, 2023","1,340,486.5"
"May 2, 2023","1,340,486"
"May 2, 2023","1,340,486"
"May 2, 2023","1,340,486"
"May 2, 2023","1,340,486"
"May 2, 2023","1,340,486"
